date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:50:43	66764/66764	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-104cc%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-content-navbar-with-sidebar.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-content-navbar-with-sidebar.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:44	29261/29261	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-724d%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-without-menu.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-without-menu.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:45	44499/44499	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-add3%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-without-navbar.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-without-navbar.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:46	66365/66365	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1033d%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-fluid.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-fluid.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:46	66386/66386	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-10352%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-container.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-container.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:49	5216/5216	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1460%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-blank.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/layouts-blank.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:49	117129/117129	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1c989%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-email.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-email.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:50	94795/94795	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1724b%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-chat.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-chat.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:51	74568/74568	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-12348%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-calendar.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-calendar.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:52	78465/78465	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-13281%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-kanban.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-kanban.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:52	67154/67154	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-10652%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-invoice-list.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-invoice-list.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:54	79645/79645	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1371d%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-invoice-preview.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-invoice-preview.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:55	86961/86961	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-153b1%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-invoice-edit.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-invoice-edit.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:56	84234/84234	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1490a%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-invoice-add.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-invoice-add.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:57	75257/75257	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-125f9%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-list.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-list.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:58	88097/88097	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-15821%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-account.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-account.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:50:59	89761/89761	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-15ea1%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-security.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-security.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:00	104381/104381	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-197bd%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-billing.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-billing.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:01	86197/86197	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-150b5%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-notifications.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-notifications.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:02	90054/90054	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-15fc6%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-connections.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-user-view-connections.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:03	90980/90980	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-16364%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-access-roles.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-access-roles.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:04	70965/70965	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-11535%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-access-permission.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/app-access-permission.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:05	87570/87570	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-15612%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-profile-user.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-profile-user.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:06	96486/96486	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-178e6%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-profile-teams.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-profile-teams.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:07	95173/95173	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-173c5%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-profile-projects.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-profile-projects.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:08	82312/82312	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-14188%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-profile-connections.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-profile-connections.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:09	77781/77781	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-12fd5%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-account.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-account.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:10	81746/81746	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-13f52%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-security.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-security.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:11	92004/92004	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-16764%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:12	72063/72063	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1197f%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-notifications.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-notifications.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:13	75723/75723	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-127cb%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-connections.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-account-settings-connections.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:14	86639/86639	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1526f%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-faq.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-faq.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:15	78926/78926	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1344e%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-help-center-landing.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-help-center-landing.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:16	70199/70199	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-11237%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-help-center-categories.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-help-center-categories.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:17	70722/70722	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-11442%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-help-center-article.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-help-center-article.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:18	85776/85776	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-14f10%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-pricing.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-pricing.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:19	6277/6277	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-1885%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-misc-error.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-misc-error.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
09:51:20	6343/6343	---MCZ	200	added ('OK')	text/html	etag:W/%2264257353-18c7%22	https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-misc-under-maintenance.html	/home/ilahazs/websites/Dashboard/Materialize2/demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/pages-misc-under-maintenance.html	(from https://demos.pixinvent.com/materialize-html-admin-template/html/vertical-menu-template/dashboards-crm.html)
